node_id,paper_id,true_label,gcn_pred,gcn_correct,gat_pred,gat_correct,pca_x,pca_y,pca_z,tsne_x,tsne_y,tsne_z
3396,2948423597,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.47367287,0.12760665,-0.038502842,-25.783167,-10.760583,1.4656096
3397,2948591911,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.14082539,-0.7644344,-0.15654951,14.022829,-0.25923055,-5.8608494
3398,2948597323,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.1098358,-0.0031669736,0.24049729,-12.758503,-12.19928,4.4829636
3399,2948824984,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.34670627,0.19155991,-0.66182274,-12.015179,30.119574,-11.603365
3401,2948916268,arxiv cs db,arxiv cs db,True,arxiv cs db,True,-0.306838,-0.1273924,0.32804033,1.5798632,-15.060657,-6.561323
3402,2948983271,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.034656882,-0.31387705,-0.2004036,0.2381724,-0.950106,0.20986648
3411,2949144570,arxiv cs it,arxiv cs it,True,arxiv cs it,True,-0.17432815,0.27260625,-0.46925604,-8.831093,24.25963,-12.437517
3439,2949760349,arxiv cs ai,arxiv cs ai,True,arxiv cs ai,True,-0.18811834,-0.07092883,-0.20838249,-10.876297,-9.807197,-2.0817525
3441,2949822226,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.09877002,-0.49507123,0.43830067,11.327576,-0.4683667,-27.849648
3450,2949945373,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.3254243,-0.04784079,-0.5025094,12.910023,1.5920339,24.174322
3453,2950010088,arxiv cs lg,arxiv cs cv,False,arxiv cs lg,True,0.36310995,0.069009215,-0.12798244,-8.847658,13.394987,-1.0103705
3488,2950525284,arxiv cs gt,arxiv cs gt,True,arxiv cs gt,True,-0.45298722,0.17965376,0.46791798,-19.435205,-15.584827,-21.696487
3499,2950665492,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.84415436,0.7866444,0.85084844,-12.278579,26.086365,17.605186
3510,2950874267,arxiv cs it,arxiv cs it,True,arxiv cs it,True,-0.21616763,0.46228766,-0.32514998,-4.6093917,32.189575,8.002453
3512,2950922581,arxiv cs ro,arxiv cs ro,True,arxiv cs ro,True,-0.19308311,0.029549867,-0.2969437,4.099626,-2.7228034,2.6850097
3517,2951041338,arxiv cs cv,arxiv cs cl,False,arxiv cs cl,False,0.3346796,-0.78585166,0.03677911,23.23311,10.102215,-4.062178
3521,2951055820,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.39519966,-0.06492028,0.033861328,4.254204,22.741018,4.2414503
3529,2951164959,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.28439832,-0.0801851,0.172057,8.497274,-17.19648,-6.3159833
3541,2951433186,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.7541404,-0.44273978,-0.044193856,11.101856,11.290832,-16.619253
3555,2951750340,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,0.013964772,0.2569672,0.14572668,-18.253944,5.3000474,20.35749
3574,2952085755,arxiv cs cv,arxiv cs lg,False,arxiv cs lg,False,0.25501108,0.34013438,0.24044386,-11.307386,10.767385,22.027079
3579,2952254752,arxiv cs dm,arxiv cs ds,False,arxiv cs ds,False,-0.3595521,0.5424249,0.23610541,-2.575662,9.023365,24.636438
3585,2952349142,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.3262869,-0.7033241,0.40506682,29.907824,-6.6858025,-6.3031445
3586,2952355726,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.32753932,0.06917991,-0.3731033,-24.119368,7.371989,-16.871542
3593,2952451887,arxiv cs se,arxiv cs se,True,arxiv cs se,True,0.00832653,-0.1383834,-0.38442275,-8.719614,-0.9216738,-19.854671
3599,2952506516,arxiv cs fl,arxiv cs lo,False,arxiv cs lo,False,0.06327546,0.17442119,0.34800243,9.03231,14.721432,20.480513
3609,2952647908,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.3626286,-0.11989103,-0.1556162,-18.562592,-23.559387,15.053975
3619,2952848538,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.38745034,-0.09982066,-0.0654247,-8.186339,9.609645,-8.912437
3642,2953255058,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.12567562,-0.21166651,0.095016815,15.907593,8.374491,4.0866003
3652,2953476352,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.28135657,-0.01820454,0.6300555,17.576216,6.7158914,28.435146
3653,2953647140,arxiv cs si,arxiv cs cl,False,arxiv cs cl,False,-0.3742904,-0.04203248,0.07861775,9.2183695,-20.458508,1.6279064
3655,2954185440,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,-0.056728482,-0.37209004,0.19800201,-23.38165,-8.665193,-10.886947
3656,2954533323,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.27294707,-0.1592202,-0.20482919,3.7218816,-12.923093,0.05457367
3658,2954876025,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,1.204631,-0.71658653,-0.43486002,0.85428166,16.887003,-5.563936
3660,2955354750,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.689561,0.10121831,-0.13976458,-28.234737,10.46335,-14.17185
3661,2955465344,arxiv cs it,arxiv cs lg,False,arxiv cs lg,False,0.012135506,-0.052968472,0.14481908,0.8644849,-2.1472898,-16.049181
3662,2955607373,arxiv cs cy,arxiv cs si,False,arxiv cs si,False,-0.6785159,-0.21918242,0.025165074,-6.602859,-26.667135,-13.359916
3663,2956227617,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.519117,0.6368761,0.5364943,-6.8805447,25.973175,16.920422
3664,2956491250,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.020841122,-0.055138588,0.0099527985,-8.034161,-0.8227359,5.6967897
3665,2957036541,arxiv cs lo,arxiv cs lo,True,arxiv cs lo,True,-0.60417676,0.19389512,0.283232,2.0698593,-27.957539,-7.766266
3666,2957432555,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.42437303,-0.65192336,-0.22260809,14.381011,9.826388,-5.988346
3667,2958568493,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.008782744,0.10188214,-0.1691353,24.220242,-7.4566116,20.87952
3668,2958665591,arxiv cs it,arxiv cs it,True,arxiv cs it,True,-0.33765793,0.6216448,-0.14707604,-26.66272,12.774673,18.791424
3669,2958817149,arxiv cs si,arxiv cs si,True,arxiv cs si,True,-0.45063904,-0.52094823,0.47453243,15.847166,-12.784861,-6.3198624
3670,2959162516,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.4386108,-0.44826764,-0.24047276,4.08968,5.6340017,-7.8592153
3671,2960680818,arxiv cs ne,arxiv cs cv,False,arxiv cs cv,False,0.2446189,0.18592982,-0.13331506,-15.728043,7.726432,6.3719378
3672,2960789864,arxiv cs ne,arxiv cs lg,False,arxiv cs lg,False,0.15547544,-0.076278105,-0.49093068,5.5522466,-16.243393,28.241674
3673,2960841577,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.44859314,-0.6360505,0.5822084,28.352476,-3.4970884,-3.940307
3674,2962669439,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.16666639,0.05295922,0.04695917,-18.3919,-12.312276,4.471888
3676,2963232978,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.4097183,0.4174657,0.34851536,9.705266,-27.266151,5.116118
3678,2963291521,arxiv cs hc,arxiv cs cv,False,arxiv cs cv,False,-0.24915689,0.18021002,-0.07206709,-7.693002,-13.119851,10.51376
3680,2963709182,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.39384627,-0.009820491,-0.1675869,-10.11676,-21.665163,-8.2587385
3681,2963787974,arxiv cs ro,arxiv cs lg,False,arxiv cs lg,False,0.71486866,0.2391759,0.35031804,-23.497816,8.338672,5.9182386
3682,2964420626,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.019426167,0.016652822,0.09772359,-10.979578,0.39260763,26.01984
3683,2964456227,arxiv cs hc,arxiv cs ai,False,arxiv cs cv,False,-0.50604045,-0.3095973,0.29180112,4.5880647,-11.538292,-24.78397
3684,2964507450,arxiv cs cl,arxiv cs cl,True,arxiv cs cv,False,-0.29994535,-0.21499465,-0.110941164,20.696148,-22.913647,0.56299764
3685,2965536499,arxiv cs ce,arxiv cs sy,False,arxiv cs it,False,-0.46001965,0.39773977,-0.2544552,-2.2199779,-21.773958,14.5565605
3686,2965779266,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.000577271,-0.11230163,-0.21939683,0.08620383,-1.9045101,1.9923546
3687,2965816774,arxiv cs cy,arxiv cs si,False,arxiv cs ai,False,-0.6742667,0.077866256,0.32885018,-2.2661412,-18.422855,-21.401953
3688,2965875804,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.12688941,-0.43469793,0.18683863,16.766893,6.036061,-9.2967005
3689,2965900959,arxiv cs lg,arxiv cs lg,True,arxiv cs ro,False,-0.16643864,-0.16382588,-0.2934504,-10.366851,-2.1128728,-7.842125
3690,2966018429,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.43661946,-0.32835,0.17481527,15.774602,-20.434835,8.231345
3691,2966207284,arxiv cs lg,arxiv cs lg,True,arxiv cs cv,False,-0.10749388,-0.13788126,0.110669196,-8.630086,-4.9625096,-2.2075357
3692,2966386095,arxiv cs hc,arxiv cs cv,False,arxiv cs cv,False,0.019543052,-0.38315856,-0.24653068,8.190279,-4.388751,-8.914351
3693,2966544218,arxiv cs ro,arxiv cs ro,True,arxiv cs ro,True,0.08050364,0.05523552,-0.35302243,-5.02755,26.748573,11.097474
3694,2966750811,arxiv cs cr,arxiv cs ni,False,arxiv cs cr,True,-0.5740169,0.03129393,-0.22242725,-11.328896,-18.675528,-5.4059544
3695,2967018495,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.29299414,0.10050029,-0.2830899,0.021755496,8.166802,-8.920009
3696,2967379978,arxiv cs lg,arxiv cs si,False,arxiv cs se,False,-0.7627586,-0.020666033,0.082788244,2.6081069,-22.164398,-11.642404
3697,2968163358,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,-0.20024109,0.12997162,0.2193662,9.7857485,-21.840265,7.2360826
3698,2968356367,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.11871827,0.30912495,0.044041395,1.5009251,24.749146,11.31745
3699,2968541158,arxiv cs lg,arxiv cs cl,False,arxiv cs cl,False,0.3052162,-0.35348892,0.120754614,9.151712,13.25308,-14.716815
3700,2968636583,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,-0.29069442,-0.23628734,0.05350571,6.0271835,-16.472542,0.47612157
3701,2969213000,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,0.022598684,-0.6109679,0.14152077,33.585125,9.016172,-9.567912
3702,2969267557,arxiv cs et,arxiv cs lg,False,arxiv cs lg,False,0.05880636,0.13814409,-0.45666152,-14.039218,14.536906,-5.8263702
3703,2969409461,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.15622902,-0.06458223,-0.096394174,5.967095,-11.494271,5.6254015
3704,2969494050,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.11084157,-0.2005149,-0.037236266,25.20234,-8.538447,11.198954
3705,2969710072,arxiv cs ai,arxiv cs cl,False,arxiv cs cl,False,-0.41642258,-0.26686323,0.58938915,7.1146736,-27.585331,-14.350777
3706,2969814072,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.5154073,-0.36109626,0.47326812,15.974199,11.620035,-23.425798
3707,2969901709,arxiv cs ir,arxiv cs cl,False,arxiv cs cv,False,-0.46844172,-0.14828481,0.14068726,1.4382738,-19.04901,-4.430157
3708,2969965779,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.021627486,-0.00863184,-0.3689254,15.120704,-3.0605185,19.242268
3709,2969966185,arxiv cs ma,arxiv cs ai,False,arxiv cs ai,False,-0.72982883,-0.18664698,0.4896874,4.2042446,-11.938635,-28.391737
3710,2970454117,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.3416276,-0.35511333,-0.14888501,29.60476,15.446127,0.47656214
3711,2970556739,arxiv cs se,arxiv cs dc,False,arxiv cs dc,False,-0.34762985,0.030125782,0.059290707,-9.699733,-9.38797,-21.135128
3712,2970857647,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.007664323,0.04808925,-0.32792336,13.238712,-0.8776769,6.939175
3713,2970967243,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.15327656,0.35201514,0.22181326,1.7641447,15.942099,18.712288
3714,2971308801,arxiv cs lg,arxiv cs lg,True,arxiv cs cv,False,0.14820147,0.04657957,0.12472017,-7.646443,-2.218822,11.61919
3715,2971368194,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.38861072,-0.6338489,0.071411036,24.393686,7.7656803,-8.558844
3716,2971381503,arxiv cs ar,arxiv cs cv,False,arxiv cs cv,False,0.20655233,0.03416586,-0.3409492,-18.378765,15.730811,-3.6112688
3717,2971674120,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.40024796,0.038381338,0.2152577,4.802268,-20.746422,0.7402398
3718,2971918899,arxiv cs ro,arxiv cs ro,True,arxiv cs ro,True,0.039852858,0.20910566,-0.3452188,1.372659,3.0382838,8.301517
3719,2971973847,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.37225533,-0.6427965,0.3715419,24.083033,-0.15837641,-4.807566
3720,2972003556,arxiv cs ne,arxiv cs cv,False,arxiv cs cv,False,0.30818176,-0.11242227,-0.4540248,-8.242228,8.366968,-13.197169
3721,2972351155,arxiv cs db,arxiv cs cl,False,arxiv cs cl,False,-0.0066048503,-0.40965116,0.034802314,6.5497866,-2.9580214,-12.475589
3722,2972417789,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.18625134,0.17719132,-0.015987404,-21.973131,-3.472339,18.829035
3723,2972464085,arxiv cs hc,arxiv cs se,False,arxiv cs cl,False,-0.47429898,-0.1380523,0.20342892,1.8012937,-10.805741,-25.67217
3724,2972478661,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.45291996,-0.08204557,-0.31451887,0.059242778,-29.62588,0.25488433
3725,2972536148,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.25788116,-0.7172912,-0.05366175,29.626892,10.342987,-8.5082655
3726,2972859464,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.000708282,-0.05314441,-0.0951029,-3.267482,-5.2323337,8.680714
3727,2972930622,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.3856901,0.3997363,0.027877461,-17.493988,16.99141,13.669943
3728,2973068831,arxiv cs ni,arxiv cs it,False,arxiv cs it,False,0.24354303,0.14058521,-0.44431174,-16.099394,20.613268,-5.83039
3729,2973166294,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.6649399,-0.05056958,-0.040272288,9.479366,7.090926,12.9645405
3730,2973219196,arxiv cs lg,arxiv cs cl,False,arxiv cs cl,False,0.3799919,-0.1304423,0.43442214,21.58386,14.555329,-8.325834
3731,2973821056,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.4959315,-0.46658754,-0.5592431,-13.133013,3.7102158,-27.012627
3732,2973855945,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.21188104,0.05613686,-0.044118047,-3.1682994,-1.5500596,11.895746
3733,2974690168,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.0149585605,0.006409943,-0.14198709,-7.423033,-2.378476,3.217416
3734,2974920270,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.618515,0.6203077,0.29063818,-16.722229,19.626793,19.197386
3735,2975185915,arxiv cs lg,arxiv cs ro,False,arxiv cs lg,True,0.05806154,-0.08588503,-0.4007252,-0.6231084,3.0810409,-6.5243325
3736,2975668542,arxiv cs gt,arxiv cs gt,True,arxiv cs gt,True,0.27107406,0.34817046,0.55536515,-30.309057,7.4707685,11.372462
3737,2975966238,arxiv cs lg,arxiv cs lg,True,arxiv cs cv,False,0.04859996,0.10903941,-0.19203842,4.1613297,9.864545,1.5498184
3738,2975991548,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.02063477,-0.3623975,0.16616312,8.463204,-14.726373,-12.459774
3739,2976342639,arxiv cs lg,arxiv cs cv,False,arxiv cs lg,True,0.09553021,-0.39132333,-0.025783397,10.769105,7.450575,-13.559199
3740,2976697468,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,1.0576228,-0.32677597,-0.13796926,3.1645496,18.277893,-9.260922
3741,2976922584,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,0.38545752,0.45550632,0.33772114,-18.077517,10.417747,17.547127
3742,2977064413,arxiv cs dm,arxiv cs ds,False,arxiv cs cc,False,-0.4663527,0.34821355,0.3866556,-3.538887,-6.453169,-30.113234
3743,2977496429,arxiv cs cl,arxiv cs cl,True,arxiv cs si,False,-0.47957274,-0.11268215,0.11361617,2.9887967,-19.978743,-1.000255
3744,2978126126,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,-0.5777999,0.13234925,0.09200854,-7.6897492,-16.9027,-23.322052
3745,2978158535,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.38427773,-0.21282767,0.14166664,13.068109,-16.6696,-2.730813
3746,2978567638,arxiv cs ds,arxiv cs ds,True,arxiv cs it,False,0.51502156,0.43512177,0.03239041,-16.08645,25.328056,0.4115622
3747,2979031135,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,0.62391853,-0.10768406,0.3872287,17.963552,19.176502,-12.863053
3748,2979335853,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,-0.2458635,0.13368453,-0.22760975,-11.974372,-3.1502652,-12.590086
3749,2979582159,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.6331332,-0.14983077,0.23911157,1.6790129,-16.702728,-29.282324
3750,2979812570,arxiv cs ne,arxiv cs lg,False,arxiv cs lg,False,-0.20582926,0.33810177,0.078274235,-18.68979,-1.5010242,18.92377
3751,2979936352,arxiv cs ro,arxiv cs ro,True,arxiv cs cv,False,-0.28622952,-0.4644313,-0.27147174,10.850866,-4.805677,-5.871331
3752,2979995022,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,0.147771,-0.03614372,-0.093447454,-18.271431,-1.7835865,-0.8767874
3753,2980243576,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.042233527,0.36828816,-0.43691802,-6.75463,28.8718,-10.418675
3754,2980255006,arxiv cs ai,arxiv cs cl,False,arxiv cs lg,False,0.12796444,-0.3190151,0.27724567,25.783207,-4.9007993,-2.5312543
3755,2980937832,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.33513033,-0.14284538,-0.49460238,0.58500373,7.684861,-11.0514
3756,2981073299,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.41663468,-0.64748055,0.4403557,21.78164,7.227219,-5.281254
3757,2981241721,arxiv cs cr,arxiv cs si,False,arxiv cs cv,False,-0.22030461,0.044223115,-0.1964952,-6.5640535,0.68559283,-15.037298
3758,2981451326,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.76103055,-0.4591753,0.29898736,14.043903,-20.133295,-11.2098675
3759,2981479880,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.6299094,-0.08888887,0.28387526,1.7570328,-11.815415,-31.910555
3760,2981608876,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,1.2394488,-0.04411991,0.1734089,5.6588306,20.019695,-11.000294
3761,2981611750,arxiv cs ir,arxiv cs cv,False,arxiv cs cv,False,0.1297558,-0.14023997,-0.3150839,18.894255,6.033481,11.375067
3762,2981674601,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.13968652,-0.2974,0.0011515915,18.693665,-11.4551525,8.382259
3763,2981697272,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.08190614,-0.19039072,-0.2212621,20.384459,-6.0732093,17.180689
3764,2981880399,arxiv cs cr,arxiv cs si,False,arxiv cs cr,True,-0.017999053,-0.18289484,-0.17961666,-9.741661,-3.3007991,2.735666
3765,2981942693,arxiv cs ma,arxiv cs lg,False,arxiv cs lg,False,0.20527661,0.3033592,-0.5034859,-5.1151094,18.164406,-13.645722
3766,2982159765,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.09470445,0.37889224,0.21297231,-18.322756,8.258094,12.35775
3767,2982221648,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.58699334,0.01586102,-0.042866237,-7.558061,-22.925898,-0.88133925
3768,2982433405,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.17368144,0.309687,-0.7937866,-14.730575,23.827213,-15.581025
3769,2982464808,arxiv cs dc,arxiv cs lg,False,arxiv cs cv,False,0.06292111,0.16191715,-0.08632771,-1.5397104,11.258701,18.070297
3770,2982555860,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.28375006,0.6632129,0.2483882,-16.656603,15.994649,22.237255
3771,2983610144,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.72970283,0.07630323,0.011561058,2.8717139,12.799266,-13.638295
3772,2984228321,arxiv cs dc,arxiv cs lg,False,arxiv cs lg,False,0.9520178,0.61844414,-0.09493589,-16.440077,17.692015,7.61261
3773,2984459021,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.52629936,-0.19341202,0.21970084,10.518681,9.429772,12.2855
3774,2984656972,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,-0.56471115,0.40724444,0.14905469,-8.435953,-20.87513,-20.598772
3775,2984941342,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.41504505,-0.7738991,0.55667603,16.957472,-12.28042,-11.462857
3776,2985102704,arxiv cs ro,arxiv cs cv,False,arxiv cs cv,False,-0.3433876,0.106777385,-0.3218529,-12.521005,-11.981305,-1.2458372
3777,2985622559,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.4673915,0.19559556,0.10081996,1.5669034,21.572655,6.005852
3778,2985666274,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.764192,-0.3475052,0.168556,11.192414,19.214067,-8.060915
3779,2985866243,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.08046818,-0.1667246,0.102439135,9.201384,-24.96202,-1.7665865
3780,2987090991,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.61080277,0.039334193,0.34035993,-4.4823346,-10.096552,-27.597235
3781,2987163754,arxiv cs dc,arxiv cs ds,False,arxiv cs ds,False,-0.2505446,0.4989652,-0.013318114,-2.0980344,-19.219084,23.852987
3782,2987336746,arxiv cs ai,arxiv cs ai,True,arxiv cs cl,False,0.48166108,-0.73200387,0.80492854,17.068813,17.269424,-6.9864497
3783,2987748258,arxiv cs lg,arxiv cs cl,False,arxiv cs cv,False,0.42872941,-0.15704753,0.10853747,8.421542,13.740933,-3.5518844
3784,2987799900,arxiv cs cl,arxiv cs cv,False,arxiv cs cl,True,-0.0052415133,0.08470116,-0.13367343,-12.248146,-5.154689,-0.440511
3785,2988019808,arxiv cs ai,arxiv cs ai,True,arxiv cs ai,True,-0.7797565,-0.18006514,0.5461258,-3.3540034,-14.525549,-30.446085
3786,2988930295,arxiv cs gt,arxiv cs gt,True,arxiv cs gt,True,0.03912455,0.3387195,0.13698891,1.3650303,0.13982168,32.23092
3787,2989093880,arxiv cs cr,arxiv cs lg,False,arxiv cs lg,False,-0.19847119,0.1942183,0.28056112,-24.631504,-4.653319,8.6200285
3788,2989588035,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.449106,-0.40096325,0.5729903,12.953065,-24.387272,-10.144203
3789,2989679455,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.31298125,-0.05109857,-0.02984216,9.153829,16.972067,4.5264487
3790,2989780328,arxiv cs ai,arxiv cs cl,False,arxiv cs cl,False,-0.29040706,-0.15041696,0.08606848,9.397515,-16.184566,-28.480207
3791,2989890214,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.65556073,0.4662192,0.15031238,-12.090708,24.84644,6.2066603
3792,2989909560,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.29608285,-0.1521445,-0.0081909895,14.627615,7.455903,2.988645
3793,2990348126,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.11059624,-0.23496436,-0.3575334,10.759911,-7.7848773,10.798058
3794,2990476648,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.38748947,0.028400198,0.12403712,-7.3089123,-16.534613,-3.155002
3795,2991131477,arxiv cs se,arxiv cs dc,False,arxiv cs ai,False,-0.62764347,0.19550037,0.024122734,4.474201,-18.839447,-23.638243
3796,2991316439,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.43729782,-0.11102621,0.07886985,3.1374404,-19.32996,-7.152238
3797,2991550674,arxiv cs ne,arxiv cs lg,False,arxiv cs lg,False,0.46394515,0.26088482,0.3239973,-11.303232,18.614468,10.250918
3798,2991562900,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.062336326,0.26210043,-0.43878508,-6.272986,26.71895,-14.807825
3799,2991593608,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,1.8510063,0.020807818,-0.057455048,3.197182,21.083311,-10.293719
3800,2992083897,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,-0.44935232,0.3822884,0.3181927,5.033786,-4.4152794,31.704794
3801,2992297903,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.048616886,0.5141835,0.32160562,-8.31643,13.008917,23.795729
3802,2992882709,arxiv cs it,arxiv cs ni,False,arxiv cs ni,False,-0.23407751,0.08151932,-0.30545542,-13.415034,0.83245534,-12.965453
3803,2992969223,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.9799808,0.44066042,0.32871225,-11.6682205,27.129204,10.301876
3804,2993149128,arxiv cs lg,arxiv cs ai,False,arxiv cs lg,True,-0.1424632,-0.2294118,0.22338197,2.8430445,-2.8317268,-7.997467
3805,2993608592,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.26364058,-0.0147717,-0.076110475,-0.65083796,-8.1256075,1.2775608
3806,2993685881,arxiv cs it,arxiv cs it,True,arxiv cs it,True,-0.27303874,0.10090942,-0.20997927,17.68575,-20.437971,14.543326
3807,2993903398,arxiv cs ro,arxiv cs ro,True,arxiv cs ro,True,-0.1255635,-0.003311932,-0.2675049,12.80967,-13.511308,6.723666
3810,2994746795,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.059734285,0.7500215,0.35909027,-6.9587765,28.134476,5.749849
3811,2994811754,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.6897534,-1.009804,0.75550693,24.220007,12.200659,-17.649872
3812,2994818256,arxiv cs it,arxiv cs dc,False,arxiv cs ni,False,0.37503743,-0.27910876,-0.35177636,-9.486081,13.285405,-19.182041
3813,2994825275,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.3276137,0.088317156,-0.066024475,-7.899721,13.997854,3.5927565
3814,2995005087,arxiv cs sd,arxiv cs cv,False,arxiv cs cv,False,-0.36309993,-0.5075309,0.27780572,23.471745,-13.621932,-7.097931
